raw_trial_index,held_out,success,normalized_error,nfev,reason,temporal_design_rank,temporal_condition,shape_rank,shape_condition,frequency_at_bound,phase_gap_mode_1,phase_gap_mode_2,phase_gap_mode_3,recording,monkey,fold,phase_gap_mode_4
89,False,True,0.9466324113567388,5,,3,1.4205958614393002,2,1.0712820706287522,False,0.0044511254548256,,,monkeyM_session-o080506002-22_lfp-1,M,4,
85,True,True,0.8625676505430149,13,,3,1.4230309682946942,2,1.1204939151220064,False,0.0073116301747817,,,monkeyM_session-o080506002-22_lfp-1,M,4,
99,False,True,0.4594309809041681,7,,3,1.4227617713209333,2,1.0678136440304689,False,0.0029515197200087,,,monkeyM_session-o080506002-22_lfp-1,M,4,
86,False,True,0.4764090160140611,9,,3,1.419281945394707,2,1.0457470958210169,False,0.003133610608871,,,monkeyM_session-o080506002-22_lfp-1,M,4,
98,False,True,0.9276837384010636,11,,3,1.416304147813367,2,1.0500807560468832,False,0.0159784408431777,,,monkeyM_session-o080506002-22_lfp-1,M,4,
93,False,True,0.8519409296158935,7,,3,1.4229276721340138,2,1.099317310804785,False,0.0046022984450879,,,monkeyM_session-o080506002-22_lfp-1,M,4,
90,False,True,0.4201770238097522,13,,3,1.4231801168966698,2,1.1504749613733949,False,0.0198247435974143,,,monkeyM_session-o080506002-22_lfp-1,M,4,
105,True,True,0.6852662450936381,5,,3,1.4219034205928869,2,1.068775939757053,False,0.0037353536072224,,,monkeyM_session-o080506002-22_lfp-1,M,4,
137,False,True,0.8536895438859774,7,,3,1.4192203789963875,2,1.0657082964249476,False,0.003163771149274,,,monkeyM_session-o080506002-22_lfp-1,M,4,
133,False,True,0.50150162702658,6,,3,1.4153395093134715,2,1.0660979190429796,False,0.0026066505446493,,,monkeyM_session-o080506002-22_lfp-1,M,4,
118,False,True,0.4657651988777429,9,,3,1.422937461764327,2,1.0732080476217951,False,0.0126412340498029,,,monkeyM_session-o080506002-22_lfp-1,M,4,
115,True,True,0.6469382849821794,9,,3,1.4191005840690032,2,1.050565144399148,False,0.0028438203805229,,,monkeyM_session-o080506002-22_lfp-1,M,4,
107,False,True,0.8099210437051136,23,,3,1.42201297111114,2,1.0140208686228964,False,0.0036194694115661,,,monkeyM_session-o080506002-22_lfp-1,M,4,
114,False,True,0.7861073005356348,19,,3,1.421767831072858,2,1.2355214769860352,True,0.0079999999982554,,,monkeyM_session-o080506002-22_lfp-1,M,4,
110,False,True,0.5774267071159438,15,,3,1.423605541162601,2,1.1839983682251405,False,0.0028666041054243,,,monkeyM_session-o080506002-22_lfp-1,M,4,
135,False,True,0.815793845701902,9,,3,1.415955667022136,2,1.0574250986993754,False,0.0244958641639354,,,monkeyM_session-o080506002-22_lfp-1,M,4,
104,False,True,0.7358476925822789,7,,3,1.416901408151788,2,1.049906882827471,False,0.0245412873809405,,,monkeyM_session-o080506002-22_lfp-1,M,4,
108,False,True,0.7310423569757257,8,,3,1.4180487982436738,2,1.068002725193472,False,0.0079360016235774,,,monkeyM_session-o080506002-22_lfp-1,M,4,
138,False,True,0.8728982661904929,17,,3,1.423639566735092,2,1.2264971112614094,False,0.0050719743300353,,,monkeyM_session-o080506002-22_lfp-1,M,4,
128,False,True,0.654455488477088,10,,3,1.417959538586888,2,1.0101955292851943,False,0.0033745906419353,,,monkeyM_session-o080506002-22_lfp-1,M,4,
121,False,True,0.8060375757786498,8,,3,1.4149186850858668,2,1.0779439493491942,False,0.0034334601465522,,,monkeyM_session-o080506002-22_lfp-1,M,4,
136,False,True,0.6955267352829905,8,,3,1.418690083651783,2,1.037183764424365,False,0.0027166858469671,,,monkeyM_session-o080506002-22_lfp-1,M,4,
106,False,True,0.5965693878001462,27,,3,1.4205835128507849,2,1.176455925503577,True,0.0039999999992899,,,monkeyM_session-o080506002-22_lfp-1,M,4,
120,False,True,0.9357980051362146,5,,3,1.4216001600932544,2,1.0681467873799386,False,0.0036215375120773,,,monkeyM_session-o080506002-22_lfp-1,M,4,
116,False,True,0.707045255117563,8,,3,1.42281589258405,2,1.1271826756522454,False,0.0029172911238681,,,monkeyM_session-o080506002-22_lfp-1,M,4,
124,False,True,0.8425851904497244,13,,3,1.4189713503376054,2,1.0698357283269773,False,0.0028380647327264,,,monkeyM_session-o080506002-22_lfp-1,M,4,
140,True,True,0.8192120444714555,13,,3,1.422692706703515,2,1.121965867275165,False,0.0182985873959309,,,monkeyM_session-o080506002-22_lfp-1,M,4,
134,False,True,0.9815140085753136,8,,3,1.4180169183043243,2,1.141954561698105,False,0.0125109871110065,,,monkeyM_session-o080506002-22_lfp-1,M,4,
126,False,True,0.6850317366473221,35,,3,1.4225986760977083,2,1.0635763524826067,False,0.0079604012264273,,,monkeyM_session-o080506002-22_lfp-1,M,4,
129,True,True,0.5608567160853146,18,,3,1.4174124419016545,2,1.1404605883200956,False,0.0036934686649301,,,monkeyM_session-o080506002-22_lfp-1,M,4,
112,True,True,0.770280470777596,7,,3,1.422535495716195,2,1.0549054612180888,False,0.0029719524687141,,,monkeyM_session-o080506002-22_lfp-1,M,4,
113,False,True,0.7994903333741695,14,,3,1.4222047651676726,2,1.1528298046603458,False,0.0035753170086731,,,monkeyM_session-o080506002-22_lfp-1,M,4,
139,True,True,0.930557434292303,8,,3,1.418822627051901,2,1.0536496152367087,False,0.0024078559823061,,,monkeyM_session-o080506002-22_lfp-1,M,4,
119,False,True,0.4041842274040902,9,,3,1.422524104371491,2,1.0509342418840228,False,0.0031079119377315,,,monkeyM_session-o080506002-22_lfp-1,M,4,
122,False,True,0.7129376762323983,8,,3,1.420670060669204,2,1.058063867593035,False,0.0049872616211232,,,monkeyM_session-o080506002-22_lfp-1,M,4,
109,True,True,0.8164457392616077,22,,3,1.4169246468726395,2,1.1910220694201494,False,0.0033701556754612,,,monkeyM_session-o080506002-22_lfp-1,M,4,
125,False,True,0.5405125316127481,20,,3,1.423751580240088,2,1.1209193207968804,False,0.0044506020182106,,,monkeyM_session-o080506002-22_lfp-1,M,4,
131,False,True,0.7272395767576441,18,,3,1.422357584393271,2,1.1037397688152637,False,0.0075677100797824,,,monkeyM_session-o080506002-22_lfp-1,M,4,
132,False,True,0.5401438703159331,14,,3,1.421454928902553,2,1.023779936020598,False,0.0025618457390028,,,monkeyM_session-o080506002-22_lfp-1,M,4,
123,False,True,0.9854418173336912,13,,3,1.422018322733805,2,1.1574703222473848,False,0.0094593074193163,,,monkeyM_session-o080506002-22_lfp-1,M,4,
164,False,True,0.8397582182783723,9,,3,1.421922480969224,2,1.062422301463487,False,0.0043944747427566,,,monkeyM_session-o080506002-22_lfp-1,M,4,
162,False,True,0.5194818044339301,12,,3,1.4158955495710257,2,1.0964031837310595,False,0.0074610668467403,,,monkeyM_session-o080506002-22_lfp-1,M,4,
174,False,True,0.6996961998809105,6,,3,1.4219639004128717,2,1.0896066812899243,False,0.0023476131002126,,,monkeyM_session-o080506002-22_lfp-1,M,4,
160,False,True,0.7157882027267531,9,,3,1.422010707884272,2,1.1574140837675526,False,0.0032797584826935,,,monkeyM_session-o080506002-22_lfp-1,M,4,
166,False,True,0.5710334147654695,8,,3,1.418599002262533,2,1.0799451976574657,False,0.0035649988233057,,,monkeyM_session-o080506002-22_lfp-1,M,4,
158,False,True,0.6087400030003708,14,,3,1.4201412916295462,2,1.0626598276504815,False,0.0036285340068324,,,monkeyM_session-o080506002-22_lfp-1,M,4,
141,False,True,0.8792755424002955,41,,3,1.4203256063855765,2,1.2316499890820545,False,0.0037205631787733,,,monkeyM_session-o080506002-22_lfp-1,M,4,
170,False,True,0.517819415585271,6,,3,1.4202259972037743,2,1.1164935525609456,False,0.0032806194568149,,,monkeyM_session-o080506002-22_lfp-1,M,4,
144,False,True,0.7386228293520206,12,,3,1.416822795311789,2,1.1133122785274383,False,0.0045292067153268,,,monkeyM_session-o080506002-22_lfp-1,M,4,
146,False,True,0.6492209390698177,22,,3,1.4202336498580008,2,1.189810356619563,False,0.0025379647591221,,,monkeyM_session-o080506002-22_lfp-1,M,4,
142,True,True,0.8095691350202507,9,,3,1.4221410069039373,2,1.0382970642310525,False,0.0067984762541954,,,monkeyM_session-o080506002-22_lfp-1,M,4,
143,False,True,0.5782795700259632,23,,3,1.4187956793244898,2,1.143064240798541,False,0.0034451011140594,,,monkeyM_session-o080506002-22_lfp-1,M,4,
154,True,True,0.9416731198682872,23,,3,1.4205835128509092,2,1.1018795598288793,True,0.0040000000000013,,,monkeyM_session-o080506002-22_lfp-1,M,4,
153,False,True,0.8725584340506463,13,,3,1.420260925354637,2,1.108895977401081,False,0.0040021388218294,,,monkeyM_session-o080506002-22_lfp-1,M,4,
155,False,True,0.9039021316576052,3,,3,1.4214396237184626,2,1.0585637015397358,False,0.0091771089135992,,,monkeyM_session-o080506002-22_lfp-1,M,4,
149,False,True,0.8378211407609402,9,,3,1.4236341179791576,2,1.1036155066174749,False,0.0030899955470538,,,monkeyM_session-o080506002-22_lfp-1,M,4,
161,False,True,0.3862594168241394,6,,3,1.4208903260177477,2,1.0762649149063337,False,0.0029425227569355,,,monkeyM_session-o080506002-22_lfp-1,M,4,
167,True,True,0.734483532016979,7,,3,1.4169626314139776,2,1.038837475586937,False,0.003799978969766,,,monkeyM_session-o080506002-22_lfp-1,M,4,
169,True,True,0.6764295813834644,11,,3,1.4204982822062406,2,1.18894846627337,False,0.0029447977471113,,,monkeyM_session-o080506002-22_lfp-1,M,4,
168,False,True,0.8139730840346507,12,,3,1.418473336079216,2,1.1812266759643386,False,0.0028485990987554,,,monkeyM_session-o080506002-22_lfp-1,M,4,
175,False,True,0.722474192710085,24,,3,1.415210155848869,2,1.0763942919104996,False,0.002788957794781,,,monkeyM_session-o080506002-22_lfp-1,M,4,
165,False,True,0.5705282457883293,11,,3,1.421018114398826,2,1.1338593154498546,False,0.0037781446828182,,,monkeyM_session-o080506002-22_lfp-1,M,4,
157,True,True,0.6975024929675512,9,,3,1.4226992316688984,2,1.0394893396106648,False,0.0035238180870207,,,monkeyM_session-o080506002-22_lfp-1,M,4,
145,False,True,0.7373788553500703,14,,3,1.4192940131398597,2,1.1144290175842395,False,0.0040125866574558,,,monkeyM_session-o080506002-22_lfp-1,M,4,
159,False,True,0.8358435274339088,9,,3,1.4220275283738404,2,1.0805922233797352,False,0.0082022061631392,,,monkeyM_session-o080506002-22_lfp-1,M,4,
156,False,True,0.5305103407852776,9,,3,1.421271190511636,2,1.0689260315982034,False,0.0027235043773785,,,monkeyM_session-o080506002-22_lfp-1,M,4,
173,False,True,0.8378375382141595,9,,3,1.4178532471567935,2,1.0968647911675926,False,0.0157863960431463,,,monkeyM_session-o080506002-22_lfp-1,M,4,
150,False,True,0.7727395909817107,10,,3,1.4227433274943062,2,1.184905072417312,False,0.0026601559317374,,,monkeyM_session-o080506002-22_lfp-1,M,4,
152,False,True,0.830812138825202,8,,3,1.4158470193232904,2,1.0350000081313444,False,0.024341226037815,,,monkeyM_session-o080506002-22_lfp-1,M,4,
171,True,True,0.339732399187733,9,,3,1.4229091518154504,2,1.015563694712167,False,0.0099468061088114,,,monkeyM_session-o080506002-22_lfp-1,M,4,
172,False,True,0.9048043608038184,8,,3,1.4225046110064576,2,1.1388186554517632,False,0.0028239289498825,,,monkeyM_session-o080506002-22_lfp-1,M,4,
163,True,True,0.7546107910546374,35,,3,1.4175470266753103,2,1.1489633166986892,False,0.0044976900387672,,,monkeyM_session-o080506002-22_lfp-1,M,4,
148,False,True,0.8885932502279538,13,,3,1.4217724601551096,2,1.034210477795829,False,0.0064421971978676,,,monkeyM_session-o080506002-22_lfp-1,M,4,
183,True,True,0.8876528815279954,13,,3,1.4153702442380658,2,1.1266649126772277,False,0.0034752890668583,,,monkeyM_session-o080506002-22_lfp-1,M,4,
212,True,True,0.7232415959153741,24,,3,1.4197865943867958,2,1.1065958138966447,False,0.0039319439285594,,,monkeyM_session-o080506002-22_lfp-1,M,4,
198,False,True,0.9042677967585429,15,,3,1.414483617581766,2,1.0975547317442385,False,0.0026510743719079,,,monkeyM_session-o080506002-22_lfp-1,M,4,
188,False,True,0.6270633561151745,7,,3,1.4207288476095443,2,1.0187974100612744,False,0.0028840405545942,,,monkeyM_session-o080506002-22_lfp-1,M,4,
196,False,True,0.9125430712621562,20,,3,1.4217678310728292,2,1.3373972430631331,True,0.0079999999999857,,,monkeyM_session-o080506002-22_lfp-1,M,4,
209,True,True,0.9019563226619612,14,,3,1.415641839173749,2,1.1604175210789625,False,0.0302733044387952,,,monkeyM_session-o080506002-22_lfp-1,M,4,
206,False,True,0.7335162659513089,7,,3,1.4219922041669733,2,1.0540683770046386,False,0.0030068827697458,,,monkeyM_session-o080506002-22_lfp-1,M,4,
203,False,True,0.9277361720057924,16,,3,1.4205835128503728,2,1.106964174166155,True,0.0039999999969229,,,monkeyM_session-o080506002-22_lfp-1,M,4,
208,False,True,0.9933762693499868,11,,3,1.420426243828392,2,1.3804927570484082,False,0.0034771131222055,,,monkeyM_session-o080506002-22_lfp-1,M,4,
178,False,True,0.5426245932081732,12,,3,1.4181183911872028,2,1.0143598434187295,False,0.0036186585105397,,,monkeyM_session-o080506002-22_lfp-1,M,4,
186,False,True,0.7571490309450164,4,,3,1.4181942568401102,2,1.035995909771663,False,0.0037361095205579,,,monkeyM_session-o080506002-22_lfp-1,M,4,
211,False,True,0.5459684483194687,18,,3,1.421307750903041,2,1.1214778472714515,False,0.0067055526272432,,,monkeyM_session-o080506002-22_lfp-1,M,4,
201,True,True,0.9768500307916708,8,,3,1.4223553053918692,2,1.105819212387004,False,0.0036978201620385,,,monkeyM_session-o080506002-22_lfp-1,M,4,
180,False,True,0.8035885742046694,8,,3,1.4159379942652863,2,1.0334539105464051,False,0.0248220063907467,,,monkeyM_session-o080506002-22_lfp-1,M,4,
207,True,True,0.890250084915757,13,,3,1.4220051645811158,2,1.195479811076066,False,0.0033026812242207,,,monkeyM_session-o080506002-22_lfp-1,M,4,
181,False,True,0.3404308955581049,14,,3,1.4219340823182889,2,1.1411483326515823,False,0.002632400948987,,,monkeyM_session-o080506002-22_lfp-1,M,4,
190,False,True,0.6292880865806212,12,,3,1.4217678310728727,2,1.167740166354144,True,0.0079999999973594,,,monkeyM_session-o080506002-22_lfp-1,M,4,
202,False,True,0.7331023499850022,20,,3,1.422811125273189,2,1.0280014693881971,False,0.0025507092264427,,,monkeyM_session-o080506002-22_lfp-1,M,4,
197,False,True,0.9714655535027888,5,,3,1.4165560195267854,2,1.5178275149258618,False,0.0113425493627223,,,monkeyM_session-o080506002-22_lfp-1,M,4,
184,False,True,0.84887813856981,38,,3,1.4169334439247956,2,1.1617760915779365,False,0.0056058681482777,,,monkeyM_session-o080506002-22_lfp-1,M,4,
176,False,True,0.8869539394482898,10,,3,1.4212268603326006,2,1.0954155613795702,False,0.0032193229753718,,,monkeyM_session-o080506002-22_lfp-1,M,4,
187,False,True,0.7928050432568283,6,,3,1.4217357540375029,2,1.094460832246596,False,0.0023009871332559,,,monkeyM_session-o080506002-22_lfp-1,M,4,
205,False,True,0.9353513174062268,24,,3,1.4178883446308808,2,1.0761635958041311,False,0.018221078885827,,,monkeyM_session-o080506002-22_lfp-1,M,4,
195,False,True,0.6364934149715797,8,,3,1.4199186872397538,2,1.0356187534024457,False,0.0027377897526328,,,monkeyM_session-o080506002-22_lfp-1,M,4,
194,False,True,0.9368482568601078,16,,3,1.4224970131747854,2,1.1192172876388762,False,0.0083670834704125,,,monkeyM_session-o080506002-22_lfp-1,M,4,
210,True,True,0.4302053936398538,8,,3,1.4165189275774015,2,1.023172101944568,False,0.0140356017829135,,,monkeyM_session-o080506002-22_lfp-1,M,4,
189,False,True,0.6601862957221886,10,,3,1.4215429673869189,2,1.0482093198382396,False,0.0073141553556439,,,monkeyM_session-o080506002-22_lfp-1,M,4,
200,False,True,0.8855156145250271,12,,3,1.4180536166238833,2,1.0855391176394138,False,0.015044913239665,,,monkeyM_session-o080506002-22_lfp-1,M,4,
199,False,True,0.8478473027452266,29,,3,1.42107371851819,2,1.052540398874912,False,0.0039947877127595,,,monkeyM_session-o080506002-22_lfp-1,M,4,
191,False,True,0.903454356213298,8,,3,1.4228237165808602,2,1.0542450867681517,False,0.0033884344787695,,,monkeyM_session-o080506002-22_lfp-1,M,4,
204,False,True,0.8121754772429339,17,,3,1.4191049418508814,2,1.0965211869122764,False,0.0028507316900299,,,monkeyM_session-o080506002-22_lfp-1,M,4,
177,False,True,0.9719870601469855,13,,3,1.4183305206462948,2,1.0831767274598685,False,0.0039486000345565,,,monkeyM_session-o080506002-22_lfp-1,M,4,
182,False,True,0.7377418334322505,9,,3,1.4196791619754214,2,1.0350106340310206,False,0.0044934134307803,,,monkeyM_session-o080506002-22_lfp-1,M,4,
